    69    261.113098     -50.005852   13.4609    0.0410   13.4443    0.0297   12.9125    0.0238       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.02888   0.02888   1.00  |  5949563799977675776 261.113117 -50.005808 12.7959 0.0002 13.0742 0.0019 12.3579 0.0009 -1.8450 0.0750 -5.1800 0.0740 0.9114 0.0501 nan nan 0.0000
    70    261.208405     -49.929527   13.5127    0.0409   13.4455    0.0297   12.9115    0.0238   12.5841    0.0247   12.3238    0.0248    11.798    11.621    11.511     0.020     0.020     0.020    12.826        1.40        0.30        4.20        1.70   0.02999   0.02998   1.00  |  5949554003124015104 261.208437 -49.929545 12.7915 0.0003 13.0845 0.0022 12.3390 0.0013 -2.6620 0.0790 -5.7580 0.0750 1.0053 0.0421 nan nan 0.0000
    71    261.196259     -49.929043   13.4219    0.0409   13.4667    0.0297   12.9083    0.0238       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03083   0.03082   1.00  |  5949565754153987072 261.196418 -49.929103 13.0633 0.0003 13.3033 0.0047 12.5601 0.0139 -2.3810 0.0540 -4.8070 0.0480 1.0408 0.0261 nan nan 0.9942
    72    261.153595     -49.931877   13.4801    0.0409   13.4641    0.0297   12.9381    0.0238   12.6392    0.0247   12.3991    0.0249    11.878    11.671    11.583     0.020     0.020     0.020    12.866        0.70        0.60        2.90        2.40   0.03358   0.03358   1.00  |  5949565410556603392 261.153596 -49.931881 12.8225 0.0003 13.0957 0.0014 12.3877 0.0012 -2.7320 0.0790 -5.2220 0.0720 1.1232 0.0401 nan nan 0.1852
    73    261.140167     -49.965420   13.6174    0.0410   13.4421    0.0297   13.1927    0.0238   13.0211    0.0248   12.8518    0.0249       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.02954   0.02953   1.00  |  5949565444916349952 261.140186 -49.965404 13.1196 0.0008 13.2723 0.0026 12.8265 0.0040 2.3630 0.0550 -1.8240 0.0530 0.5987 0.0300 nan nan 0.0000
    74    261.117737     -49.938560   13.5381    0.0409   13.5094    0.0297   12.9454    0.0238   12.6149    0.0247   12.3478    0.0248       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03598   0.03597   1.00  |  5949565552293971968 261.117814 -49.938564 12.8295 0.0008 13.1207 0.0020 12.3678 0.0012 -2.5370 0.3120 -5.5320 0.3170 0.6858 0.1656 nan nan 0.8057
    75    261.127228     -49.951427   13.5449    0.0410   13.5227    0.0297   13.0064    0.0238   12.6930    0.0247   12.4437    0.0249       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03298   0.03297   1.00  |  5949565444916346880 261.127277 -49.951420 12.8850 0.0003 13.1594 0.0027 12.4510 0.0010 -2.5080 0.0740 -4.9010 0.0720 1.0797 0.0399 nan nan 0.9994
    76    261.197906     -50.008507   13.5229    0.0409   13.5571    0.0297   13.0446    0.0238       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.01810   0.01806   1.00  |  5949551941539179520 261.197884 -50.008504 12.9320 0.0003 13.1690 0.0085 12.4723 0.0038 -2.6660 0.0920 -5.1420 0.0730 1.0353 0.0382 -23.0900 17.5500 0.9836
    77    261.150330     -49.911659   13.5650    0.0409   13.5781    0.0297   13.0229    0.0238   12.7175    0.0247   12.4739    0.0249    11.960    11.776    11.701     0.020     0.020     0.020    12.945       -1.10       -2.80        1.80        1.50   0.03760   0.03764   1.00  |  5949565999001653248 261.150357 -49.911674 12.9110 0.0004 13.1830 0.0017 12.4781 0.0018 -2.6890 0.0770 -5.1440 0.0790 1.0788 0.0410 nan nan 0.8698
    78    261.161163     -50.006847   13.6467    0.0410   13.5898    0.0297   13.0521    0.0238       NaN       NaN       NaN       NaN    11.950    11.691    11.613     0.020     0.020     0.020    12.956       -1.80        0.40        1.40        1.40   0.02253   0.02252   1.00  |  5949563662538698752 261.161159 -50.006826 12.9145 0.0003 13.2085 0.0012 12.4606 0.0011 -2.6010 0.0980 -4.8470 0.0980 1.1741 0.0543 nan nan 0.9995
    79    261.172607     -49.896164   13.7169    0.0410   13.6010    0.0297   13.1948    0.0238   12.9775    0.0248   12.7914    0.0249    12.361    12.247    12.183     0.020     0.030     0.020    13.210        5.40       -0.10        5.60        5.90   0.03911   0.03911   1.00  |  5949565930282184704 261.172638 -49.896172 13.1387 0.0004 13.3288 0.0021 12.8009 0.0015 0.1950 0.0570 -2.7090 0.0540 0.6915 0.0287 nan nan 0.0000
    80    261.207764     -49.938957   13.6720    0.0410   13.6161    0.0297   13.1146    0.0238   12.7879    0.0247   12.5439    0.0249       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.02811   0.02807   1.00  |  5949553968763728896 261.207803 -49.938977 12.9860 0.0003 13.2565 0.0014 12.5445 0.0011 -2.5730 0.0690 -5.1450 0.0610 1.0854 0.0329 nan nan 0.9953
    81    261.221771     -49.972950   13.6581    0.0410   13.6216    0.0297   13.1224    0.0238   12.8256    0.0248   12.5710    0.0249    12.016    11.797    11.647     0.030     0.040     0.030    13.006       -4.70       -0.10        2.10        2.00   0.02080   0.02079   1.00  |  5949553492056801280 261.221740 -49.972955 13.0148 0.0003 13.2797 0.0037 12.5691 0.0029 -2.5590 0.0560 -5.0710 0.0520 1.1367 0.0285 nan nan 0.9983
    82    261.134979     -49.989124   13.6435    0.0410   13.6321    0.0297   13.1079    0.0238       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.02733   0.02733   0.97  |  5949563937416630272 261.135064 -49.989098 12.9949 0.0003 13.2670 0.0017 12.5647 0.0008 -2.3200 0.0530 -4.8640 0.0510 1.0572 0.0317 nan nan 0.9967
    83    261.164734     -49.944496   13.7429    0.0410   13.6499    0.0297   13.1285    0.0238   12.8075    0.0247   12.5468    0.0249    11.969    11.738    11.677     0.030     0.030     0.030    13.082       -3.80       -5.80        1.80        1.80   0.03035   0.03034   1.00  |  5949565376196868096 261.164747 -49.944506 12.9891 0.0004 13.2877 0.0014 12.5291 0.0015 -2.6230 0.0760 -5.1320 0.0670 1.0956 0.0372 nan nan 0.9911
    84    261.272644     -49.961391   13.7403    0.0410   13.6634    0.0297   13.1474    0.0238       NaN       NaN       NaN       NaN    12.006    11.783    11.674     0.020     0.020     0.020    13.063       -6.80       -5.40        1.80        3.90   0.02106   0.02105   0.17  |  5949553732574966784 261.272646 -49.961404 13.0136 0.0006 13.3115 0.0022 12.5508 0.0012 -2.5230 0.0800 -5.1300 0.0690 1.0836 0.0351 nan nan 0.9992
    85    261.109711     -49.973736   13.8277    0.0410   13.8037    0.0297   13.2901    0.0238       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03213   0.03212   0.65  |  5949564006136129536 261.109774 -49.973700 13.1645 0.0004 13.4467 0.0019 12.7221 0.0012 -2.5950 0.0510 -4.8340 0.0460 1.0625 0.0273 nan nan 0.9471
    86    261.251068     -49.907475   13.8501    0.0410   13.8219    0.0297   13.2827    0.0238   12.9589    0.0247   12.6772    0.0249    12.224    11.991    11.911     0.020     0.030     0.020    13.227       -1.00       -3.20        1.30        3.10   0.03315   0.03314   0.02  |  5949577543876342784 261.251082 -49.907495 13.1819 0.0003 13.4717 0.0023 12.7286 0.0018 -1.4890 0.1890 -5.8610 0.2450 0.9371 0.1305 nan nan 0.0000
    87    261.149292     -49.916302   13.8954    0.0410   13.8537    0.0297   13.2334    0.0238   12.8879    0.0248   12.6065    0.0249       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03685   0.03684   1.00  |  5949565999001648128 261.149323 -49.916321 13.1056 0.0003 13.4160 0.0022 12.6162 0.0023 -2.1260 0.0480 -5.0830 0.0480 1.0351 0.0264 nan nan 0.3388
    88    261.149292     -49.933624   13.9047    0.0410   13.8518    0.0297   13.2560    0.0238   12.9121    0.0247   12.6450    0.0249    12.092    11.841    11.765     0.020     0.020     0.020    13.146       -8.00       -0.70        4.80        1.50   0.03367   0.03367   0.93  |  5949565380526340096 261.149329 -49.933628 13.1167 0.0003 13.4289 0.0013 12.6405 0.0013 -2.4800 0.0540 -4.8420 0.0500 1.0479 0.0299 nan nan 0.9985
    89    261.091583     -49.956631   13.8796    0.0410   13.9041    0.0297   13.3212    0.0238       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03639   0.03638   0.92  |  5949564796410782720 261.091667 -49.956597 13.2112 0.0004 13.4958 0.0017 12.7665 0.0011 -2.2780 0.0480 -5.0290 0.0470 1.0340 0.0263 nan nan 0.9984
    90    261.156433     -49.964329   14.0157    0.0410   13.9706    0.0297   13.4377    0.0238   13.1208    0.0248   12.8432    0.0249       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.02796   0.02795   1.00  |  5949565238758329344 261.156460 -49.964335 13.2964 0.0002 13.5862 0.0016 12.8283 0.0016 -2.4170 0.1330 -5.1700 0.1290 1.3073 0.0749 nan nan 0.9979
    91    261.117035     -50.008873   14.0182    0.0411   14.0104    0.0297   13.4616    0.0238       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.02821   0.02819   1.00  |  5949563799977672704 261.117071 -50.008829 13.3395 0.0003 13.6194 0.0016 12.9016 0.0010 1.2370 0.0480 -1.2800 0.0440 1.0199 0.0267 nan nan 0.0000
    93    261.048706     -49.911343   14.6139    0.0411   14.1461    0.0297   12.5033    0.0238   10.6622    0.0247       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04784   0.04783   1.00  |  5949566338269536256 261.048806 -49.911296 9.9726 0.0040 12.6512 0.0263 8.5631 0.0127 -6.4880 0.2260 -7.5360 0.2210 0.9447 0.1203 nan nan 0.0000
    94    261.191742     -49.914173   14.1216    0.0410   14.0897    0.0297   13.5406    0.0239   13.1990    0.0248   12.9266    0.0250    12.418    12.200    12.117     0.040     0.050     0.040    13.476       -3.90        8.10        1.50        7.00   0.03412   0.03413   1.00  |  5949565861562684416 261.191781 -49.914201 13.4262 0.0003 13.7148 0.0030 12.9650 0.0018 -2.3380 0.0560 -4.8900 0.0520 1.0382 0.0298 nan nan 0.9976
    95    261.047058     -49.896839   14.1024    0.0410   14.0995    0.0297   13.4869    0.0238   13.1397    0.0248   12.8217    0.0249       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05030   0.05029   1.00  |  5949566578788374528 261.047121 -49.896823 13.3788 0.0002 13.6897 0.0020 12.9058 0.0012 -2.0310 0.0950 -5.1650 0.0950 1.0632 0.0400 nan nan 0.0470
    96    261.133118     -49.995392   14.1220    0.0410   14.0997    0.0297   13.5153    0.0238       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.02703   0.02701   1.00  |  5949563830008950784 261.133181 -49.995361 13.3775 0.0003 13.6862 0.0024 12.9065 0.0016 -2.3320 0.0480 -4.9380 0.0480 1.0976 0.0330 nan nan 0.9995
    97    261.197113     -49.979420   14.2009    0.0410   14.1084    0.0297   13.5714    0.0238       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.02172   0.02171   1.00  |  5949553453368017920 261.197121 -49.979411 13.4460 0.0003 13.7473 0.0017 12.9817 0.0010 -2.5330 0.0580 -5.1740 0.0530 1.0883 0.0330 nan nan 0.9931
    99    261.169434     -49.951260   14.3736    0.0411   14.2033    0.0297   13.5876    0.0238   13.2212    0.0248   12.9163    0.0250    12.265    12.037    11.954     0.020     0.030     0.020    13.437       -0.80       -3.70        2.10        2.10   0.02879   0.02878   1.00  |  5949565380526314496 261.169439 -49.951268 13.4150 0.0003 13.7659 0.0012 12.9003 0.0008 -0.7810 0.0560 -4.5660 0.0490 0.5553 0.0272 nan nan 0.0000
   100    261.136261     -49.964890   15.1678    0.0414   14.2473    0.0297   13.1929    0.0238       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03009   0.03008   1.00  |  5949565444916348928 261.136313 -49.964860 12.8993 0.0002 13.4642 0.0017 12.2079 0.0012 -5.1620 0.0900 -3.9140 0.0960 1.1541 0.0542 nan nan 0.0000
   101    261.061066     -49.988499   14.2724    0.0411   14.2128    0.0297   13.6685    0.0238       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03724   0.03723   0.98  |  5949564242331245568 261.061120 -49.988463 13.5519 0.0003 13.8447 0.0018 13.0833 0.0011 -2.2760 0.0510 -4.7150 0.0480 0.8254 0.0291 nan nan 0.0097
   102    261.202759     -49.933022   14.4446    0.0411   14.2519    0.0297   13.6479    0.0238   13.2781    0.0248   12.9799    0.0250    12.417    12.162    12.066     0.020     0.020     0.020    13.533      -15.10        0.20        3.20        3.20   0.02965   0.02964   1.00  |  5949554003124000768 261.202797 -49.933037 13.5065 0.0002 13.8452 0.0017 13.0035 0.0013 -3.3120 0.0560 -4.4250 0.0550 0.5962 0.0354 nan nan 0.0000
   103    261.201050     -49.943634   14.3285    0.0411   14.2628    0.0297   13.7151    0.0239   13.3822    0.0248   13.1035    0.0251       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.02767   0.02765   0.94  |  5949553973093174272 261.201066 -49.943664 13.5864 0.0003 13.8882 0.0022 13.1228 0.0011 -2.5170 0.0580 -5.0360 0.0540 1.1262 0.0312 nan nan 0.9996
   104    261.188354     -49.969540   14.3464    0.0411   14.2634    0.0297   13.7201    0.0238   13.3934    0.0248   13.1169    0.0250    12.566    12.342    12.296     0.030     0.030     0.020    13.664       -2.80       -2.40        2.70        2.70   0.02406   0.02404   0.94  |  5949565208727598080 261.188339 -49.969549 13.5781 0.0002 13.8830 0.0018 13.1130 0.0013 -2.3540 0.0690 -5.1720 0.0600 1.0035 0.0502 nan nan 0.9992
   105    261.259613     -49.908966   14.3551    0.0411   14.2961    0.0297   13.7103    0.0238   13.3629    0.0248   13.0457    0.0250       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03268   0.03267   0.06  |  5949577367746186240 261.259635 -49.909002 13.5931 0.0003 13.9124 0.0023 13.1048 0.0014 -2.2390 0.1070 -4.9470 0.1190 1.0362 0.0525 nan nan 0.9673
   106    261.149902     -50.015743   14.3369    0.0411   14.3091    0.0297   13.7418    0.0239       NaN       NaN       NaN       NaN    12.573    12.304    12.248     0.030     0.030     0.020    13.613        2.60      -10.90        2.10        2.10   0.02349   0.02347   0.67  |  5949563593819220992 261.149943 -50.015711 13.5903 0.0003 13.8953 0.0026 13.1189 0.0014 -1.6710 0.0490 -4.3560 0.0450 1.0416 0.0273 nan nan 0.0000
   107    261.260895     -49.951427   14.3304    0.0411   14.3247    0.0297   13.8134    0.0238   13.4785    0.0248   13.1906    0.0251       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.02336   0.02334   1.00  |  5949553732574979072 261.260904 -49.951444 13.6833 0.0003 13.9825 0.0022 13.2119 0.0022 -1.7340 0.0550 -4.8130 0.0510 1.0366 0.0285 nan nan 0.0000
   108    261.043243     -50.012943   14.4302    0.0411   14.3891    0.0297   13.7056    0.0238       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03847   0.03846   0.84  |  5949564177934824448 261.043306 -50.012903 13.5775 0.0003 13.9184 0.0016 13.0756 0.0014 -0.1940 0.0450 -14.3730 0.0390 1.1490 0.0243 nan nan 0.0000
   109    261.230743     -49.947994   15.7889    0.0418   14.4514    0.0297   13.1752    0.0238   12.4799    0.0247   11.9089    0.0248    10.885    10.283    10.105     0.020     0.020     0.020    12.836       -4.80       -0.60        2.40        2.50   0.02510   0.02508   1.00  |  5949553938733424640 261.230749 -49.948006 12.7934 0.0003 13.4931 0.0014 11.9970 0.0011 -1.2100 0.1090 -3.2110 0.1160 0.5357 0.0695 nan nan 0.0000
   110    261.035980     -49.921249   13.8573    0.0410   14.3839    0.0297   14.3018    0.0239   14.2385    0.0250   14.2080    0.0258       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04790   0.04789   1.00  |  5949565066959788032 261.036059 -49.921195 14.2781 0.0015 14.2800 0.0060 14.1828 0.0035 -2.0990 0.0720 -3.4140 0.0660 0.0493 0.0343 nan nan 0.0000
